ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
2,WAIT,Lake Juan,MEMBER,2500,2,2023-11-20,David Norton,vhill@example.org,4914742586,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Producto defectuoso,21
16,FOOD,East Josephland,INDUSTRY,200,28,2023-06-17,Jessica Davis,parkerandrew@example.org,5571938141,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo,En camino,Producto defectuoso,97
2,TRADE,Jessechester,PAY,200,7,2024-12-09,Benjamin Chan,edward94@example.org,(314) 257035737,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado,Ninguno,12
5,TRADE,Courtneymouth,GROUP,200,25,2023-03-14,Jessica Davis,parkerandrew@example.org,6304696433,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,Producto defectuoso,27
13,TRADE,Lake Juan,NORTH,2500,10,2024-12-09,Carla Orozco,brianboyd@example.org,(870) 608083698,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,Entregado,Producto defectuoso,43
23,DOOR,Jodichester,LETTER,1600,11,2023-06-28,Sean Mitchell,wwilson@example.org,(001) 9023136721535,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,En camino,Producto defectuoso,12
18,OPERATION,East Josephland,SET,2500,14,2023-11-20,Roger Stephens,rbrown@example.org,(001) 9023136721535,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,Entregado,Producto defectuoso,25
4,SONG,New Reginaldmouth,FORWARD,300,9,2023-06-17,Mark Mays,parkerandrew@example.org,2805046212,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,En camino,Ninguno,38
24,DOOR,Lake Juan,AT,3000,18,2023-02-09,Larry Welch,hornebeth@example.com,(602) 388997526,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,Entregado,Ninguno,27
10,JUST,Jessechester,SAY,300,23,2023-07-25,Dr. Monica Woods,briangonzales@example.net,(001) 962368217,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,En camino,Producto defectuoso,72
5,WORRY,Valerietown,GROUP,3000,26,2023-08-27,Brittney Guerra,karaware@example.net,(001) 575431910,"50604 Anthony Villages
New William, ME 95446",Tarjeta,En camino,Ninguno,14
21,DOG,Kevinton,STEP,700,10,2024-12-09,Juan Manning,schmidtkrystal@example.org,2661673098,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,En camino,Producto defectuoso,27
9,JUST,Brendanberg,STILL,2100,9,2023-08-17,Alan Bird,parkerandrew@example.org,(641) 0065992234,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,En camino,Producto defectuoso,42
30,PROFESSOR,Susanton,NORTH,2000,24,2023-03-13,Robert Bryant,rdaugherty@example.net,4914742586,"507 Johnson Port
Banksshire, AK 72140",Efectivo,En camino,Ninguno,28
24,WAIT,Courtneymouth,EXIST,700,22,2024-12-09,Lisa Stafford,eric87@example.org,(110) 59261937727,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,Ninguno,14
18,UP,North Jasmine,LEG,1300,28,2023-03-13,Jennifer Holmes,edward94@example.org,(001) 94337542187814,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,Entregado,Producto defectuoso,19
10,BASE,Susanton,SAY,3000,27,2023-09-12,Samantha Parker,briangonzales@example.net,8487233346,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,Producto defectuoso,54
7,DOG,Lindaport,DESPITE,1600,13,2023-08-13,Adam Mueller,cwilliams@example.com,(612) 211834900,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,En camino,Producto defectuoso,43
27,IF,Jessechester,RICH,2500,11,2023-01-18,Sean Mitchell,harperdanielle@example.net,(612) 211834900,"025 Billy Row
Lisaside, AR 96338",Efectivo,Entregado,Ninguno,19
23,BASE,Larrychester,POPULAR,1500,26,2023-03-22,Crystal Chambers,eric87@example.org,(612) 211834900,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Efectivo,Entregado,Ninguno,97
8,JUST,Kevinton,BUDGET,2500,16,2022-12-04,Samantha Parker,lweaver@example.org,8572628794,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado,Producto defectuoso,74
19,SIX,East Jonathan,STILL,900,30,2023-07-10,Sharon Lowe,brianboyd@example.org,(686) 990991,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Efectivo,Entregado,Producto defectuoso,25
25,BASE,Larrychester,POPULAR,2300,11,2022-12-04,Samantha Hodges,powersjimmy@example.org,6304696433,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,Entregado,Ninguno,98
14,HOME,Port Kelly,MUCH,900,12,2024-12-09,Charles Williams,edward94@example.org,(001) 9023136721535,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,En camino,Producto defectuoso,98
8,STAFF,North Thomastown,BUDGET,2300,21,2023-09-23,Jessica*Davis,powersjimmy@example.org,(001) 19330387387349,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,Ninguno,38
12,PRESENT,Kevinton,BUDGET,2800,11,2023-11-20,Brittney Guerra,parkerandrew@example.org,(602) 388997526,"USS Fuller
FPO AA 30334",Tarjeta,En camino,Producto defectuoso,25
11,STRATEGY,Trujillofort,LEADER,1500,30,2023-06-17,David Norton,rbrown@example.org,(314) 257035737,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,Entregado,Producto defectuoso,98
10,FOOD,Vasquezborough,POPULAR,1100,14,2023-11-20,Crystal Chambers,parkerandrew@example.org,(602) 388997526,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Producto defectuoso,4
29,BASE,Kevinton,WHOM,800,16,2023-07-10,Dr. Monica Woods,powersjimmy@example.org,(001) 962368217,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,Entregado,Ninguno,78
4,CREATE,Jessechester,SET,700,28,2022-12-04,Carla Orozco,wwilson@example.org,(870) 608083698,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,Entregado,Producto defectuoso,55
4,OPERATION,Milesburgh,BUDGET,800,22,2023-08-17,Mark Mays,wliu@example.net,2661673098,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,Entregado,Ninguno,43
29,WORRY,Port Alexachester,STILL,2100,26,2023-09-12,Carla Orozco,lweaver@example.org,(372) 684886317,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Tarjeta,En camino,Ninguno,43
6,DOG,Milesburgh,PAY,700,23,2023-11-20,Lisa Stafford,edward94@example.org,5251947529,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,Producto defectuoso,28
15,INVOLVE,North Thomastown,STILL,2600,23,2023-01-04,Jessica Davis,harperdanielle@example.net,2805046212,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,Ninguno,27
18,CHOICE,South Thomas,INDIVIDUAL,1100,11,2023-06-21,Benjamin Chan,powersjimmy@example.org,8487233346,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,En camino,Producto defectuoso,38
14,FACTOR,SouthTimothyberg,FINISH,1100,16,2023-08-27,Lisa Stafford,vhill@example.org,2661673098,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Ninguno,21
2,WORRY,Nguyenshire,TV,600,15,2023-06-06,Angela Taylor,eric24@example.com,(001) 94337542187814,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,En camino,Producto defectuoso,25
14,SIX,East Leah,RICH,1300,13,2023-08-17,Jessica*Davis,karaware@example.net,6304696433,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,Entregado,Producto defectuoso,43
18,SIX,NorthThomastown,MUCH,1500,29,2024-12-09,Carla Orozco,steelejulian@example.net,(686) 990991,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,Ninguno,30
15,OPERATION,Port Kelly,TV,1500,8,2023-07-15,Carla Orozco,ydavid@example.com,(621) 75126511205,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,Entregado,Producto defectuoso,28
5,WORRY,Brendanberg,LETTER,1300,8,2023-01-14,Andrew Mitchell,karaware@example.net,(001) 36332501439284,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,Entregado,Ninguno,24
28,DOG,Vasquezborough,LETTER,2300,17,2023-01-18,David Scott,edward94@example.org,(621) 75126511205,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Producto defectuoso,25
3,CHOICE,Milesburgh,LETTER,800,23,2023-08-17,David Scott,matthew29@example.com,5571938141,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,En camino,Producto defectuoso,78
4,DOOR,East Brittany,LETTER,3000,2,2023-07-25,Karl Cardenas,hornebeth@example.com,2661673098,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo,En camino,Producto defectuoso,36
1,OPERATION,Jodichester,INDIVIDUAL,600,11,2023-01-18,David Scott,edward94@example.org,(001) 389556200,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,En camino,Producto defectuoso,54
14,FACTOR,Lake Juan,GROUP,300,9,2023-06-17,Andrew Mitchell,wliu@example.net,(612) 211834900,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Producto defectuoso,21
16,INVOLVE,East Jonathan,INDUSTRY,2500,9,2023-10-15,Mark Mays,steelejulian@example.net,(001) 575431910,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,Ninguno,97
21,SIX,Trujillofort,DESPITE,2000,16,2023-07-10,Juan Manning,krystalmcdaniel@example.org,8487233346,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta,Entregado,Producto defectuoso,78
10,FOCUS,Nguyenshire,INDIVIDUAL,700,22,2022-12-04,Benjamin  Chan,eric87@example.org,(686) 990991,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,En camino,Producto defectuoso,78
4,WAIT,Susanton,STEP,700,22,2023-01-18,Brittney Guerra,steelejulian@example.net,(509) 210932647,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Efectivo,Entregado,Producto defectuoso,21
7,SIX,Lindaport,BUDGET,700,12,2023-06-06,Charles Williams,wwilson@example.org,6304696433,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,Entregado,Ninguno,19
28,OWNER,Larrychester,TV,2500,11,2023-09-12,Susan Harvey,ydavid@example.com,(372) 684886317,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo,Entregado,Ninguno,72
7,EDUCATION,Valerietown,AT,1500,18,2023-10-15,Brittney Guerra,paul02@example.com,(641) 0065992234,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,Ninguno,88
27,STRATEGY,New Reginaldmouth,LEG,900,23,2023-01-04,Sean Mitchell,wliu@example.net,(001) 9023136721535,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,En camino,Producto defectuoso,21
23,IF,East Brittany,MUCH,2600,26,2024-12-09,Samantha Parker,walkerraven@example.net,8572628794,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado,Ninguno,12
1,JUST,South Timothyberg,POPULAR,1600,26,2023-02-09,Kelsey Lopez,paul02@example.com,5251947529,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,Entregado,Ninguno,25
14,FACTOR,North Brittney,MUCH,2800,30,2023-01-04,Jessica Davis,paul49@example.net,(621) 75126511205,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo,En camino,Producto defectuoso,97
17,WORRY,East Janicemouth,INDUSTRY,2300,29,2023-05-05,Crystal Chambers,matthew29@example.com,5571938141,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,Producto defectuoso,18
27,CHOICE,Trujillofort,NORTH,900,28,2022-12-04,Jessica Davis,lharmon@example.net,(110) 59261937727,"848*Jimmy*Hill*Apt.*415
Stanleyside,*MA*75473",Tarjeta,Entregado,Producto defectuoso,74
23,HOME,EastJonathan,SAY,300,2,2023-08-13,David Norton,briangonzales@example.net,(001) 9023136721535,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,En camino,Producto defectuoso,74
20,KITCHEN,Port Alexachester,LEADER,3000,11,2024-12-09,Mark Mays,dhuber@example.com,(621) 75126511205,"22214!Janet!Plaza!Suite!903
West!Christopherside,!DC!40075",Tarjeta,En camino,Producto defectuoso,72
26,SONG,East Brittany,MOVEMENT,2500,14,2023-05-05,Juan Manning,estesjon@example.org,8572628794,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,En camino,Ninguno,87
9,FIRM,North Thomastown,DESPITE,700,17,2023-03-13,Michelle Mitchell,dhuber@example.com,(641) 0065992234,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta,Entregado,Producto defectuoso,43
6,ADMINISTRATION,Milesburgh,STILL,1100,27,2023-05-05,Sean  Mitchell,harperdanielle@example.net,(372) 684886317,"915?Mathis?Camp?Apt.?447
Thomastown,?MS?44338",Tarjeta,Entregado,Producto defectuoso,88
14,HOME,Andrewside,LETTER,1500,22,2023-09-13,Brittney Guerra,schmidtkrystal@example.org,(339) 00428204920,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo,Entregado,Ninguno,87
19,FIRM,Kevinton,MATTER,700,21,2023-02-09,Charles Williams,briangonzales@example.net,4914742586,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,19
14,UP,Briannaport,MOVEMENT,2100,12,2023-10-15,Roger Stephens,karaware@example.net,(001) 575431910,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,Producto defectuoso,30
18,IF,East Janicemouth,INDUSTRY,2500,24,2022-12-04,Samantha Hodges,eric87@example.org,2661673098,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,En camino,Ninguno,53
5,SONG,PortKelly,EXIST,2600,2,2023-07-25,Daniel Garcia,lweaver@example.org,(621) 75126511205,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,Entregado,Producto defectuoso,36
8,HOME,East Brittany,FORWARD,3000,22,2023-01-14,Samantha Parker,schmidtkrystal@example.org,(372) 684886317,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,En camino,Ninguno,12
22,OPERATION,North  Thomastown,LEADER,300,11,2023-08-13,Dr. Monica Woods,sandersbeth@example.org,(110) 59261937727,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,Entregado,Producto defectuoso,98
1,FACTOR,Jessechester,SET,2600,25,2023-02-09,Charles Williams,paul02@example.com,(001) 389556200,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,En camino,Producto defectuoso,25
20,HOME,East Josephland,AT,2500,26,2023-06-21,Roger Stephens,matthew29@example.com,5251947529,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,Entregado,Producto defectuoso,88
11,FOCUS,North Brittney,STEP,2500,14,2023-06-21,Michelle Mitchell,briangonzales@example.net,(001) 389556200,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,En camino,Producto defectuoso,4
8,BASE,Lake Juan,GROW,2300,29,2024-12-09,Daniel Garcia,dhuber@example.com,6304696433,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Efectivo,En camino,Producto defectuoso,18
1,CREATE,North Brittney,LEADER,900,11,2023-11-20,Benjamin Chan,wliu@example.net,8487233346,"025 Billy Row
Lisaside, AR 96338",Tarjeta,En camino,Producto defectuoso,12
25,STRATEGY,Lindaport,NORTH,300,7,2023-09-23,Sean Mitchell,hornebeth@example.com,(001) 389556200,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Producto defectuoso,98
11,DOG,Kevinton,FORWARD,200,27,2024-12-09,Roger Stephens,schmidtkrystal@example.org,(870) 608083698,"025 Billy Row
Lisaside, AR 96338",Tarjeta,Entregado,Producto defectuoso,21
14,PRESENT,Port Kelly,DESPITE,300,15,2023-08-27,Crystal Chambers,eric24@example.com,2805046212,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,Entregado,Producto defectuoso,12
6,STRATEGY,Nguyenshire,STEP,2000,17,2023-09-23,Larry Welch,eric24@example.com,(314) 257035737,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Efectivo,Entregado,Ninguno,88
14,SONG,South Timothyberg,LETTER,2100,14,2023-06-07,Larry Welch,powersjimmy@example.org,(686) 990991,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado,Ninguno,98
13,DOOR,East Leah,STILL,2300,9,2023-01-14,Karl Cardenas,vhill@example.org,5251947529,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,En camino,Producto defectuoso,42
20,SIX,Larrychester,SAY,2300,7,2023-03-22,David Scott,harperdanielle@example.net,5251947529,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta,Entregado,Producto defectuoso,53
27,OWNER,Briannaport,TV,1500,8,2023-04-14,Brittney Guerra,lharmon@example.net,8487233346,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,Entregado,Ninguno,18
10,FACTOR,Port Kelly,LEG,2500,23,2023-04-14,Michelle Mitchell,ydavid@example.com,(001) 36332501439284,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,Ninguno,36
12,UNDER,Briannaport,DESPITE,2100,17,2023-11-20,Alan Bird,schmidtkrystal@example.org,(001) 9023136721535,"025 Billy Row
Lisaside, AR 96338",Efectivo,En camino,Producto defectuoso,55
21,WAIT,North Jasmine,INDIVIDUAL,1500,22,2023-10-15,Susan Harvey,sandersbeth@example.org,4914742586,"USS Fuller
FPO AA 30334",Efectivo,Entregado,Ninguno,83
10,SONG,East Leah,FORWARD,2100,16,2023-06-06,Kelsey Lopez,paul02@example.com,(369) 746572373,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,Entregado,Producto defectuoso,30
25,CREATE,North Thomastown,LEADER,1300,10,2024-12-09,David Norton,sandersbeth@example.org,(175) 175834,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,En camino,Producto defectuoso,4
16,FIRM,East Jonathan,INCREASE,1600,2,2023-06-17,Susan Harvey,karaware@example.net,6304696433,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,Entregado,Producto defectuoso,54
12,FOCUS,East Leah,GROW,900,12,2023-07-25,Karl Cardenas,vhill@example.org,(175) 175834,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado,Producto defectuoso,19
3,DOOR,North Brittney,INDIVIDUAL,2100,30,2023-06-07,David Norton,briangonzales@example.net,(001) 575431910,"025 Billy Row
Lisaside, AR 96338",Efectivo,Entregado,Ninguno,24
10,STAFF,Kevinton,DESPITE,1100,11,2023-07-25,Sharon Lowe,paul49@example.net,(602) 388997526,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,Entregado,Producto defectuoso,97
28,INVOLVE,East Jonathan,GROW,900,25,2024-12-09,Kelsey Lopez,eric87@example.org,(001) 389556200,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,Entregado,Producto defectuoso,28
7,DEMOCRATIC,North Jasmine,AT,600,28,2023-06-06,Michelle Mitchell,vhill@example.org,(001) 36332501439284,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Producto defectuoso,97
22,BASE,Jessechester,BUDGET,2500,26,2023-01-14,Alan Bird,walkerraven@example.net,(001) 575431910,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,En camino,Producto defectuoso,19
24,FOOD,East Leah,POPULAR,900,14,2023-11-20,Charles!Williams,wliu@example.net,(001) 36332501439284,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,En camino,Ninguno,30
10,SIX,Kevinton,GROW,3000,21,2023-05-05,Adam Mueller,schmidtkrystal@example.org,(369) 746572373,"30768!Louis!Mill
Lake!Carmen,!LA!47934",Tarjeta,En camino,Ninguno,36
14,HOME,Kevinton,LEADER,200,16,2023-03-22,Larry Welch,walkerraven@example.net,2805046212,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Tarjeta,Entregado,Producto defectuoso,25
2,OPERATION,North Thomastown,STILL,2600,24,2023-05-05,Samantha Parker,brianboyd@example.org,(641) 0065992234,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,Entregado,Ninguno,18
21,SONG,Lake Juan,STILL,3000,10,2024-12-09,Cynthia Hayes,rdaugherty@example.net,(870) 608083698,"0262 Cheryl Union
Sampsonfurt, ME 63401",Tarjeta,Entregado,Producto defectuoso,98
25,WAIT,East Leah,AT,300,7,2024-12-09,Crystal  Chambers,sandersbeth@example.org,8572628794,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,Entregado,Ninguno,28
14,FOCUS,South Timothyberg,PAY,200,26,2023-02-09,Jennifer Holmes,hornebeth@example.com,(001) 962368217,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,Entregado,Producto defectuoso,42
2,DOG,Trujillofort,SET,2400,14,2023-11-20,Daniel Garcia,parkerandrew@example.org,8487233346,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,En camino,Ninguno,24
26,FOOD,Susanton,WHOM,1300,11,2023-09-01,Sharon Lowe,ydavid@example.com,(641) 0065992234,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,Entregado,Ninguno,88
7,UP,Nguyenshire,STILL,2800,16,2024-12-09,Kelsey?Lopez,wwilson@example.org,(641) 0065992234,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,Entregado,Ninguno,74
21,WAIT,Jessechester,FORWARD,700,22,2023-04-14,Juan Manning,eric24@example.com,8572628794,"664  Berger  Rapid
South  Suzanne,  WV  68526",Efectivo,Entregado,Producto defectuoso,97
8,FACTOR,Lindaport,NORTH,1500,29,2023-04-14,Kelsey Lopez,edward94@example.org,2805046212,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Efectivo,En camino,Ninguno,78
8,DOOR,Nguyenshire,MUCH,1300,23,2023-06-06,Adam!Mueller,hornebeth@example.com,(110) 59261937727,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado,Producto defectuoso,27
16,EDUCATION,NorthBrittney,MATTER,2100,25,2023-09-13,Lisa Stafford,matthew29@example.com,(369) 746572373,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo,Entregado,Producto defectuoso,36
30,UNDER,East Brittany,MOVEMENT,3000,10,2023-09-23,Charles Williams,cwilliams@example.com,4914742586,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,Entregado,Ninguno,30
1,DOOR,Nguyenshire,LETTER,700,15,2023-02-09,Cynthia Hayes,briangonzales@example.net,8487233346,"50604 Anthony Villages
New William, ME 95446",Tarjeta,En camino,Ninguno,87
9,CHOICE,Jessechester,AT,300,2,2023-06-28,Crystal*Chambers,vhill@example.org,(001) 389556200,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,Entregado,Producto defectuoso,14
5,FACTOR,Susanton,EXIST,2100,27,2023-09-13,Sean Mitchell,eric24@example.com,4914742586,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Efectivo,Entregado,Producto defectuoso,18
5,ADMINISTRATION,Valerietown,PAY,2500,8,2023-01-14,Charles Williams,powersjimmy@example.org,(602) 388997526,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado,Producto defectuoso,12
